Fecha,AAPL,GC=F,MSFT,SPY,WALMEX.MX
2023-05-02,166.13320922851562,2014.300048828125,298.3446044921875,395.353759765625,66.43765258789062
2023-05-03,165.05877685546875,2028.5999755859375,297.35797119140625,392.6401062011719,66.125
2023-05-04,163.42245483398438,2048.0,298.3446044921875,389.85894775390625,66.02384185791016
2023-05-05,171.09136962890625,2017.4000244140625,303.4634094238281,397.0763244628906,66.62155151367188
2023-05-08,171.02236938476562,2026.300048828125,301.50970458984375,397.18212890625,66.81465911865234
2023-05-09,169.3170928955078,2036.199951171875,299.8978271484375,395.4403381347656,67.66064453125
2023-05-10,171.08152770996094,2030.5,305.0849304199219,397.2879638671875,68.85606384277344
2023-05-11,171.268798828125,2014.699951171875,302.9359130859375,396.59515380859375,68.20318603515625
2023-05-12,170.3409423828125,2014.5,301.8222351074219,396.075439453125,68.1112289428711
2023-05-15,169.84742736816406,2018.0,302.3008728027344,397.4419860839844,66.80546569824219
